ID,X,Name,Link,Country,Kiva Status,"Kiva Risk Rating
(5 best)","Secular Rating 
(1-4)",Religious Affiliation,Comments on secular rating,"Social Rating
(1-4)",Comments on social rating,MFI Link,By,Date,Review comments,P,J,MFI Name,Timestamp,MFI Name Check
159,ok,Cooperativa San Jose,Lend,Ecuador,active,4,4,Secular,Secular,1,"Social = 1, no mention of social issues that I could find, except for savings and retirement plans.",http://translate.google.com/translate?js=n&prev=_t&hl=en&ie=UTF-8&layout=2&eotf=1&sl=auto&tl=en&u=http%3A%2F%2Fwww.coopsanjose.fin.ec%2F&act=url,Petra,4/21/2011,Social - Petra - I agree,,,Cooperativa San Jose,,0
199,ok,CrediCampo,Lend,El Salvador,active,4,4,Secular,"Specifically state that they are ""apolitical and non-religious"".",1,"CrediCampo was spun off from Fundacion Campo, which was (and is) a more socially-oriented organization.  CrediCampo is purely a lending institution.",http://www.credicampo.com.sv/,Jim,9/15/2011,Updated 8/30/15 - Jim,,,CrediCampo,,0
443,ok,Crédit Epargne Formation (CEFOR),Lend,Madagascar,active,1,4,Secular,No mention of religion,3,"Provides individual coaching in disadvantaged regions to foster entrepreneurship.  Provides vocational training which includes a basic business education course for 6 weeks, followed by a technical training in textiles, security, data entry, etc.  Kiva loans thus far are for small retail shops.  Mandatory savings, which is used to secure subsequent loans.",http://www.cefor.mg/,Jim,3/22/2015,,,,Crédit Epargne Formation (CEFOR),,0
42,ok,Credit Mongol,Lend,Mongolia,active,3.5,4,Appears secular,"Website now active: Credit Mongol was started with European Union funds. No mention of religion on Kiva or on their website
",1,No social initiatives,"http://www.creditmongol.mn/
http://www.oikocredit.org/en/who-we-are/faq ",Jim,4/20/2011,,,,Credit Mongol,,0
100,ok,"CSC MDO ""IMON International""",Lend,Tajikistan,active,4.5,3,Secular,"No mention of religion or secularity. Founded by a Tajikistan women's organisation plus Mercy corps which is secular despite the ""mercy"" in their name. One of the partners is MEDA, which is mennonite (source: http://www.meda.org/about-imon-tajikistan). A 3 for that reason only (no other religious events/wishes mentioned anywhere).",1,No social initiatives,http://www.imon.tj/eng/,Jim,4/21/2011,,,,"CSC MDO ""IMON International""",,0
449,ok,Dr. Bronner's / Serendipalm,Lend,Ghana,active,,3,Other (Deistic Humanist),"The founder Dr. Bronner was a soap maker and self-styled prophet who wrote ""The Moral ABC of Astronomy's Eternal All-One-God-Faith, Unites the Human Race!"" (link on web page).  The basic premise of this rambling treatise is that there is only one god and humans have been around for millions of years with divine ""inspirations"" happening every 76 years.  These messengers include Jesus, Buddha, Confucious, Thomas Paine, Carl Sagan, and Mohammed among others.  A 3 since they don't adhere to a specific religion per se, it's basically Deistic Humanist.",2,"Dr. Bronner's is a line of quality soaps made from organic palm oil.  Kiva loans are to establish and develop farmers who supply the palm oil - 0% interest as well as training and other assistance.  The company promotes Fair Trade, organic products, commercialization of hemp, anti-GMO's, and animal rights.  They actively support youth and community programs, as well as the legalization of marijuana ($100k for Colorado and Washington legalization) and psychedelic medicines.  As for social initiatives, it's somewhere between 2 and 3, but since the youth and community program support consists of financial donations to other organizations it rates a 2.",https://www.drbronner.com/,Jim,5/15/2015,,,,Dr. Bronner's / Serendipalm,,0
260,ok,EarthSpark International,Lend,Haiti,active,,4,Secular,Secular,2,"Nonprofit organisation trying to increase the use of safe, cheap,modern energy in developing countries (starting in Haiti). Loans on Kiva will go to the entrepreneurs selling EarthSpark products, there's a low interest rate.",http://www.earthsparkinternational.org/,Petra,12/23/2012,,,,EarthSpark International,,0
301,ok,Ecoblock International,Lend,Mexico,active,,4,Secular,No mention of religion,3,"Eco-Block is a Canadian company that sells proprietary environmentally-friendly concrete building blocks.  They started the Echale program to help families in Mexico improve their homes.  Thru Echale the homeowners get assistance in planning, financial training, and help with funding.  If they do their own manual labor Echale pays them for it.  Member of the Clinton Global Initiative and received high marks.",http://www.eco-block.com/about/Default.aspx,Jim,9/27/2013,,,,Ecoblock International,,0
341,ok,EcoZoom,Lend,Kenya,active,,4,Secular,"Website - also facebook- is mainly a shopping webpage. No mention of religion. Word ""holistic"" is used, but I think it refers to health: ""[improved cookstoves] ... our flagship products. But, our office in Kenya also sells solar lamps, water filters, and reusable sanitary pads to help create a more holistic healthy home solution and transform lives."")",2,"US (?) social enterprise and certified B Corp that operates in Africa and Latin America (has also office in Kenya) to bring safe, clean cookstoves. Office in Kenya also sells solar lamps, water filters, and reusable sanitary pads. Kiva lenders’ funds will be used as starting capital to provide borrowers interest-free stoves on credit to resell at a personal profit.Stoves sell for 30-40$. As sell-agents focus on women and disadvantaged youth. Own website is mainly a shopping webpage, so no info on loans, training etc. (partnership with Kiva is not mentioned, or I could not find it) I found this article with funder, appears to me that product is good & eco-friendly etc., but they are mainly interested in business (http://arcfinance.org/blog/ecozoom-cookstoves-leveraging-existing-networks-as-distribution-channels-to-bring-clean-cookstoves-to-market/#more-147) Possibly in the near future (in 2014) EcoZoom will begin assembling stoves in Kenya, for now they are  made in China (/www.globalenvision.org/2013/11/05/ecozoom-three-part-model-doing-business-africa). 2 like other for-profit enterprises?",http://ecozoomstove.com/,Alessandra,9/5/2014,,,J,EcoZoom,,0
93,ok,EDAPROSPO,Lend,Peru,active,3.5,4,Secular,Volunteer site says no religious affiliation:  http://www.volunteerabroad.ca/sites/tc-volunteer-abroad/place_details.cfm?pl_id=988  ,3,"offer business training, job training for disabled people, training of health workers to serve the communities.", www.edapr.org.pe   HAS VIRUS,Jim,4/21/2011,P: thanks for the virus warning!! I agree on the secular rating.,,,EDAPROSPO,,0
127,ok,EDESA,Lend,"Costa Rica, Panama",active,3,4,Secular,Secular,2,"Focus is primarily on lending business, but they do have community workshops in conjunction with FINCA.",http://www.edesacr.com/,Petra,4/22/2011,Social - Petra - I agree,,,EDESA,,0
143,ok,Edpyme Alternativa,Lend,Peru,active,3.5,4,Secular,Secular,1,"Jim - Site doesn't translate well, but apparently no social initiatives. (Also on Kiva website no social initiatives mentioned). Offer insurances",http://www.alternativa.com.pe/,Petra,4/22/2011,Social - Petra - I agree,,,Edpyme Alternativa,,0
376,ok,Ejido Verde Reserves,Lend,Mexico,active,0.5,4,Secular,"No mention of religion, but website has minimal information",3,"EVR is a nonprofit run by the pine chemical industry who partners with local communities to establish pine tree forests.  Kiva loans are no-interest loans to plant trees, and are big ($25k+) for approx. 10 years.  This would be a 2 but I think it deserves a 3 for preserving/re-establishing forests and providing very long term loans at zero interest.",http://ejidoverde.org/,Jim,2/27/2015,,,,Ejido Verde Reserves,,0
368,ok,El Buen Socio,Lend,Mexico,active,,4,Secular,"No mention of religion (but also only very basic information on website, not even name of the funder -  Karla Breceda Elenes) The ""ethical"" self-description I think refers to the social and enviromental impact they want to have/support.",2,"Microfinance institution that promotes projects that have a positive social and environmental impact in rural areas of Mexico; e.g. projects for environmental conservation and sustainable use of natural resources and projects that create jobs for vulnerable population. (Among the list of projects is also System Biobolsa). Adapts to the entrepreneurs needs, no detail provided but these points are listed: flexible guarantee schemes that take into account the social capital, payment schemes according to business flow, flexible terms to reduce the cost of financing and competitive interest rates According to Kiva it provides also financial education training, opportunities to connect with new markets and help with business model planning. 1 or 2??? - it appears mainly financial services to me, but for eco-friendly farming practices.  Jim - agree with 2 for adapting to lender too.",www.elbuensocio.com.mx,Alessandra,9/5/2014,,,J,El Buen Socio,,0
437,ok,"Elephant Energy, Inc.",Lend,Namibia,active,,4,Secular,No mention of religion,2,"Non-profit based in the US that works to get solar energy systems to those without access to electricity.  Loans are for their independent sales managers, who make a commission, to stock inventory manufactured by third party suppliers.  EE also works in Zambia and the Navaho Nation in the US.  A 2 for being a nonprofit.",http://www.elephantenergy.org/,Jim,4/25/2015,,,,"Elephant Energy, Inc.",,0
377,ok,Emergency Relief & Development Overseas (ERDO),Lend,The Democratic Republic of the Congo,active,,2,Christian,"Canada-based Christian organization. Vision: ""We seek Christ-motivated community and individual transformation by meeting basic human needs and fostering social, economic and spiritual potential."". But it's also stated that they serve ""people in need regardless of race, ethnicity, religion or gender""",2,"Canadian registered charity. Kiva funding will be used for ERDO's microfinance program Wezesha Project. Non-for-profit program that provides micro-loans to women, with a 'Grameen-style' solidarity model (group guarantee). Loans are to be used only for businesses and women must be already be engaged in business activities. In Wezesha Project no other services mentioned beside microloans (ERDO however has other projects). According to Kiva, Wezesha also offers exit grants to members who have reached the maximum loan size of $500 and 8 cycles, matching $0.50 for each $1 in savings. 2 for focus on women and matching savings, non-profit?  Jim - agree.",www.erdo.ca/    www.wezeshaproject.org/ ,Alessandra,9/5/2014,,,J,Emergency Relief & Development Overseas (ERDO),,0
